id	Group	p_value	p.adjust	convert.median	convert.mean	group1	length1	median1	mean1	group2	length2	median2	mean2	non0.length1	non0.length2
4235	PWY-5484: glycolysis II (from fructose 6-phosphate)	O1_O5	0.504903176723131	1	0	-1.64059565217391e-06	O1	23	0	7.64732130434783e-05	O5	23	0	7.48326173913043e-05	8	7
4236	PWY-5505: L-glutamate and L-glutamine biosynthesis	O1_O5	1	1	0	3.81643913043478e-07	O1	23	0	0	O5	23	0	3.81643913043478e-07	1	0
4237	PWY-5659: GDP-mannose biosynthesis	O1_O5	0.0590582290905367	1	0	-2.04300956521739e-05	O1	23	0	2.47812695652174e-05	O5	23	0	4.35117391304348e-06	5	1
4238	PWY-5667: CDP-diacylglycerol biosynthesis I	O1_O5	0.789268026134281	1	0	-2.09583043478261e-05	O1	23	0	2.51408391304348e-05	O5	23	0	4.1825347826087e-06	2	1
4239	PWY-5676: acetyl-CoA fermentation to butanoate II	O1_O5	0.371093369522698	1	0	8.8064347826087e-07	O1	23	0	0	O5	23	0	8.8064347826087e-07	2	0
4240	PWY-5686: UMP biosynthesis	O1_O5	0.320174066831492	1	-0.000211729	-0.000102556395652174	O1	23	0.000211729	0.000455081526086957	O5	23	0	0.000352525130434783	15	10
4241	PWY-5690: TCA cycle II (plants and fungi)	O1_O5	0.583882420770365	1	0	3.76175217391304e-06	O1	23	0	2.45434347826087e-06	O5	23	0	6.21609565217391e-06	2	2
4242	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	O1_O5	0.100348246462291	1	0	1.02082e-05	O1	23	0	1.03173043478261e-06	O5	23	0	1.12399304347826e-05	1	4
4243	PWY-5855: ubiquinol-7 biosynthesis (prokaryotic)	O1_O5	1	1	0	-9.64504347826087e-07	O1	23	0	9.64504347826087e-07	O5	23	0	0	1	0
4244	PWY-5856: ubiquinol-9 biosynthesis (prokaryotic)	O1_O5	1	1	0	-9.64504347826087e-07	O1	23	0	9.64504347826087e-07	O5	23	0	0	1	0
4245	PWY-5857: ubiquinol-10 biosynthesis (prokaryotic)	O1_O5	1	1	0	-9.64504347826087e-07	O1	23	0	9.64504347826087e-07	O5	23	0	0	1	0
4246	PWY-5870: ubiquinol-8 biosynthesis (eukaryotic)	O1_O5	1	1	0	-4.06097826086956e-07	O1	23	0	4.06097826086956e-07	O5	23	0	0	1	0
4247	PWY-5871: ubiquinol-9 biosynthesis (eukaryotic)	O1_O5	0.371093369522698	1	0	-7.18149130434783e-07	O1	23	0	7.18149130434783e-07	O5	23	0	0	2	0
4248	PWY-5873: ubiquinol-7 biosynthesis (eukaryotic)	O1_O5	0.371093369522698	1	0	-7.18149130434783e-07	O1	23	0	7.18149130434783e-07	O5	23	0	0	2	0
4249	PWY-5913: TCA cycle VI (obligate autotrophs)	O1_O5	0.726286148878805	1	0	3.22317130434783e-05	O1	23	0	5.89832869565217e-05	O5	23	0	9.1215e-05	6	4
4250	PWY-5918: superpathay of heme biosynthesis from glutamate	O1_O5	1	1	0	1.37578260869565e-06	O1	23	0	9.75078260869565e-06	O5	23	0	1.11265652173913e-05	1	1
4251	PWY-5920: superpathway of heme biosynthesis from glycine	O1_O5	1	1	0	-1.22755217391304e-06	O1	23	0	1.22755217391304e-06	O5	23	0	0	1	0
4252	PWY-5971: palmitate biosynthesis II (bacteria and plants)	O1_O5	1	1	0	9.55840434782609e-06	O1	23	0	8.75868260869565e-06	O5	23	0	1.83170869565217e-05	2	1
4253	PWY-5973: cis-vaccenate biosynthesis	O1_O5	0.446872820710831	1	0	-1.34923391304348e-05	O1	23	0	2.53938652173913e-05	O5	23	0	1.19015260869565e-05	5	3
4254	PWY-5989: stearate biosynthesis II (bacteria and plants)	O1_O5	0.789268026134281	1	0	-7.15370869565217e-06	O1	23	0	1.02981217391304e-05	O5	23	0	3.14441304347826e-06	2	1
4255	PWY-6113: superpathway of mycolate biosynthesis	O1_O5	1	1	0	3.01134782608696e-06	O1	23	0	7.42691304347826e-06	O5	23	0	1.04382608695652e-05	1	1
4256	PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	O1_O5	0.197326044882155	1	0	-9.20992652173913e-05	O1	23	0	0.000212526204347826	O5	23	0	0.000120426939130435	9	9
4257	PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	O1_O5	0.504903176723131	1	0	-4.07986869565218e-05	O1	23	0	0.000236850104347826	O5	23	0	0.000196051417391304	9	10
4258	PWY-6123: inosine-5'-phosphate biosynthesis I	O1_O5	0.698152376218751	1	-0.000116444	-3.78970434782609e-05	O1	23	0.000116444	0.000300789352173913	O5	23	0	0.000262892308695652	13	10
4259	PWY-6124: inosine-5'-phosphate biosynthesis II	O1_O5	0.855132140584706	1	0	3.59168260869565e-06	O1	23	0	2.15948260869565e-06	O5	23	0	5.7511652173913e-06	2	2
4260	PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	O1_O5	0.615518503675301	1	2.33192e-05	-1.44650869565217e-05	O1	23	0	0.000106821726086957	O5	23	2.33192e-05	9.23566391304348e-05	9	12
4261	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	O1_O5	0.726767806199101	1	0	-3.22231608695652e-05	O1	23	0	0.000145327173913043	O5	23	0	0.000113104013043478	9	11
4262	PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	O1_O5	1	1	0	-1.47282608695652e-05	O1	23	0	1.47282608695652e-05	O5	23	0	0	1	0
4263	PWY-6151: S-adenosyl-L-methionine cycle I	O1_O5	0.22966236024208	1	-0.000139661	-0.000213663695652174	O1	23	0.00071187	0.000857337913043478	O5	23	0.000572209	0.000643674217391304	18	18
4264	PWY-6163: chorismate biosynthesis from 3-dehydroquinate	O1_O5	0.308063229907199	1	0	-3.96237391304348e-05	O1	23	0	0.00016482107826087	O5	23	0	0.000125197339130435	7	8
4265	PWY-621: sucrose degradation III (sucrose invertase)	O1_O5	0.944284670241126	1	0	6.3102737826087e-05	O1	23	0	6.63151447826087e-05	O5	23	0	0.000129417882608696	9	8
4266	PWY-622: starch biosynthesis	O1_O5	1	1	0	2.17049130434783e-06	O1	23	0	0	O5	23	0	2.17049130434783e-06	1	0
4267	PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	O1_O5	0.504903176723131	1	0	-4.07986869565218e-05	O1	23	0	0.000236850104347826	O5	23	0	0.000196051417391304	9	10
4268	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	O1_O5	0.789268026134281	1	0	-3.39462173913043e-06	O1	23	0	8.80962608695652e-06	O5	23	0	5.41500434782609e-06	2	2
4269	PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)	O1_O5	1	1	0	-3.81945217391304e-06	O1	23	0	7.82008695652174e-06	O5	23	0	4.0006347826087e-06	1	1
4270	PWY-6285: superpathway of fatty acids biosynthesis (E. coli)	O1_O5	1	1	0	-5.67130434782609e-07	O1	23	0	7.36839130434783e-06	O5	23	0	6.80126086956522e-06	1	1
4271	PWY-6305: putrescine biosynthesis IV	O1_O5	0.583882420770365	1	0	-5.1532652173913e-06	O1	23	0	7.97991304347826e-06	O5	23	0	2.82664782608696e-06	3	1
4272	PWY-6317: galactose degradation I (Leloir pathway)	O1_O5	0.456125851713522	1	0	-2.11597869565217e-05	O1	23	0	0.000133683273913043	O5	23	0	0.000112523486956522	10	7
4273	PWY-6353: purine nucleotides degradation II (aerobic)	O1_O5	1	1	0	8.867e-07	O1	23	0	0	O5	23	0	8.867e-07	1	0
4274	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	O1_O5	0.812703686128436	1	0	-3.0126e-05	O1	23	0	0.000260822826086957	O5	23	0	0.000230696826086957	6	7
4275	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	O1_O5	0.142368182702515	1	0	-0.000228373434782609	O1	23	0	0.000416559304347826	O5	23	0	0.000188185869565217	8	7
4276	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	O1_O5	0.563317799720071	1	0	-5.89325260869565e-05	O1	23	0	0.000302643960869565	O5	23	0	0.000243711434782609	9	7
4277	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	O1_O5	1	1	0	-5.96147826086957e-06	O1	23	0	5.96147826086957e-06	O5	23	0	0	1	0
4278	PWY-6527: stachyose degradation	O1_O5	0.185143724157873	1	0	-0.000275378152173913	O1	23	0	0.000421386660869565	O5	23	0	0.000146008508695652	8	8
4279	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	O1_O5	1	1	0	-8.31243913043478e-06	O1	23	0	1.07970869565217e-05	O5	23	0	2.48464782608696e-06	1	1
4280	PWY-6549: L-glutamine biosynthesis III	O1_O5	1	1	0	2.24730869565217e-06	O1	23	0	0	O5	23	0	2.24730869565217e-06	1	0
4281	PWY-6595: superpathway of guanosine nucleotides degradation (plants)	O1_O5	0.371093369522698	1	0	2.72793913043478e-06	O1	23	0	0	O5	23	0	2.72793913043478e-06	2	0
4282	PWY-6606: guanosine nucleotides degradation II	O1_O5	0.371093369522698	1	0	3.50349130434783e-06	O1	23	0	0	O5	23	0	3.50349130434783e-06	2	0
4283	PWY-6608: guanosine nucleotides degradation III	O1_O5	0.100348246462291	1	0	9.8102e-06	O1	23	0	1.02799130434783e-06	O5	23	0	1.08381913043478e-05	1	4
4284	PWY-6609: adenine and adenosine salvage III	O1_O5	0.583882420770365	1	0	-7.10966086956522e-06	O1	23	0	1.40591826086957e-05	O5	23	0	6.94952173913043e-06	3	1
4285	PWY-6700: queuosine biosynthesis	O1_O5	0.812703686128436	1	0	-6.84302173913044e-06	O1	23	0	4.44399e-05	O5	23	0	3.75968782608696e-05	5	5
4286	PWY-6703: preQ0 biosynthesis	O1_O5	0.371093369522698	1	0	4.87725217391304e-06	O1	23	0	0	O5	23	0	4.87725217391304e-06	2	0
4287	PWY-6708: ubiquinol-8 biosynthesis (prokaryotic)	O1_O5	1	1	0	-9.64504347826087e-07	O1	23	0	9.64504347826087e-07	O5	23	0	0	1	0
4288	PWY-6737: starch degradation V	O1_O5	0.313300386857646	1	-4.69267e-05	-3.20389173913043e-05	O1	23	4.69267e-05	0.000310347465217391	O5	23	0	0.000278308547826087	15	9
4289	PWY-6749: CMP-legionaminate biosynthesis I	O1_O5	1	1	0	2.93692173913043e-07	O1	23	0	0	O5	23	0	2.93692173913043e-07	1	0
4290	PWY-6803: phosphatidylcholine acyl editing	O1_O5	0.371093369522698	1	0	6.23339217391304e-06	O1	23	0	0	O5	23	0	6.23339217391304e-06	2	0
4291	PWY-6892: thiazole biosynthesis I (E. coli)	O1_O5	1	1	0	9.06273913043478e-07	O1	23	0	0	O5	23	0	9.06273913043478e-07	1	0
4292	PWY-6897: thiamin salvage II	O1_O5	0.371093369522698	1	0	3.6031652173913e-05	O1	23	0	0	O5	23	0	3.6031652173913e-05	2	0
4293	PWY-6901: superpathway of glucose and xylose degradation	O1_O5	1	1	0	-1.00662086956522e-05	O1	23	0	1.20627826086957e-05	O5	23	0	1.99657391304348e-06	1	1
4294	PWY-6936: seleno-amino acid biosynthesis	O1_O5	0.833634883024682	1	0	4.22289043478261e-05	O1	23	0	5.57581695652174e-05	O5	23	0	9.79870739130435e-05	6	5
4295	PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	O1_O5	0.855132140584706	1	0	-3.81834782608695e-07	O1	23	0	5.25005652173913e-06	O5	23	0	4.86822173913044e-06	2	2
4296	PWY-7013: L-1,2-propanediol degradation	O1_O5	1	1	0	6.85226086956522e-07	O1	23	0	0	O5	23	0	6.85226086956522e-07	1	0
4297	PWY-7031: protein N-glycosylation (bacterial)	O1_O5	1	1	0	4.66330434782609e-07	O1	23	0	0	O5	23	0	4.66330434782609e-07	1	0
4298	PWY-7039: phosphatidate metabolism, as a signaling molecule	O1_O5	0.371093369522698	1	0	-8.78592173913044e-07	O1	23	0	8.78592173913044e-07	O5	23	0	0	2	0
4299	PWY-7111: pyruvate fermentation to isobutanol (engineered)	O1_O5	0.932646638965876	1	0	8.56202173913043e-06	O1	23	0	4.37808043478261e-05	O5	23	0	5.23428260869565e-05	4	6
4300	PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	O1_O5	1	1	0	-1.50576739130435e-05	O1	23	0	5.4739152173913e-05	O5	23	0	3.96814782608696e-05	4	3
4301	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	O1_O5	0.280712665268496	1	0	-2.25307434782609e-05	O1	23	0	4.82995086956522e-05	O5	23	0	2.57687652173913e-05	4	4
4302	PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	O1_O5	0.29338289215179	1	4.56044e-05	-5.14720391304348e-05	O1	23	0	0.000159526747826087	O5	23	4.56044e-05	0.000108054708695652	11	13
4303	PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	O1_O5	0.789268026134281	1	0	-7.60198260869565e-06	O1	23	0	1.68590608695652e-05	O5	23	0	9.25707826086957e-06	2	2
4304	PWY-7199: pyrimidine deoxyribonucleosides salvage	O1_O5	0.422850392331762	1	2.50643e-05	6.92778260869567e-07	O1	23	0	0.000169656226086957	O5	23	2.50643e-05	0.000170349004347826	11	13
4305	PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	O1_O5	1	1	0	-2.73205217391304e-07	O1	23	0	2.73205217391304e-07	O5	23	0	0	1	0
4306	PWY-7208: superpathway of pyrimidine nucleobases salvage	O1_O5	0.0934924836898357	1	0	-1.56024434782609e-05	O1	23	0	1.9409747826087e-05	O5	23	0	3.80730434782609e-06	5	2
4307	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	O1_O5	0.280712665268496	1	0	-1.59446956521739e-05	O1	23	0	4.1681947826087e-05	O5	23	0	2.5737252173913e-05	4	4
4308	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	O1_O5	1	1	0	-1.84018260869565e-06	O1	23	0	1.84018260869565e-06	O5	23	0	0	1	0
4309	PWY-7219: adenosine ribonucleotides de novo biosynthesis	O1_O5	0.750994967158646	1	-0.000215057	0.000145280343478261	O1	23	0.000639319	0.000745196565217391	O5	23	0.000424262	0.000890476908695652	20	19
4310	PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	O1_O5	0.451258974150342	1	1.55815e-05	-1.65352391304348e-05	O1	23	0	0.000101017552173913	O5	23	1.55815e-05	8.44823130434783e-05	10	12
4311	PWY-7221: guanosine ribonucleotides de novo biosynthesis	O1_O5	0.489853845560898	1	3.66308e-05	-1.69823304347826e-05	O1	23	0	0.000117754665217391	O5	23	3.66308e-05	0.000100772334782609	9	12
4312	PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	O1_O5	0.451258974150342	1	1.55815e-05	-1.65352391304348e-05	O1	23	0	0.000101017552173913	O5	23	1.55815e-05	8.44823130434783e-05	10	12
4313	PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	O1_O5	0.530158014945287	1	2.76128e-05	-1.02312043478261e-05	O1	23	0	0.000101202513043478	O5	23	2.76128e-05	9.09713086956522e-05	9	12
4314	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	O1_O5	0.983946775433541	1	-0.000182684	0.0001908651	O1	23	0.000678975	0.000781088565217391	O5	23	0.000496291	0.000971953665217391	19	18
4315	PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)	O1_O5	0.371093369522698	1	0	-8.18106956521739e-07	O1	23	0	8.18106956521739e-07	O5	23	0	0	2	0
4316	PWY-7242: D-fructuronate degradation	O1_O5	1	1	0	9.49591304347826e-07	O1	23	0	0	O5	23	0	9.49591304347826e-07	1	0
4317	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	O1_O5	0.589638551626567	1	0	3.73195217391304e-06	O1	23	0	3.47650913043478e-05	O5	23	0	3.84970434782609e-05	4	2
4318	PWY-7279: aerobic respiration II (cytochrome c) (yeast)	O1_O5	1	1	0	-7.975e-06	O1	23	0	7.975e-06	O5	23	0	0	1	0
4319	PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	O1_O5	0.674986713970489	1	0	5.13582173913044e-05	O1	23	0	1.86777391304348e-05	O5	23	0	7.00359565217391e-05	4	4
4320	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	O1_O5	1	1	0	-6.55634782608696e-06	O1	23	0	6.55634782608696e-06	O5	23	0	0	1	0
4321	PWY-7332: superpathway of UDP-N-acetylglucosamine-derived O-antigen building blocks biosynthesis	O1_O5	1	1	0	9.95891304347826e-08	O1	23	0	0	O5	23	0	9.95891304347826e-08	1	0
4322	PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	O1_O5	0.18144920772142	1	0	4.93012173913043e-05	O1	23	0	0	O5	23	0	4.93012173913043e-05	3	0
4323	PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	O1_O5	1	1	0	4.74813043478261e-07	O1	23	0	0	O5	23	0	4.74813043478261e-07	1	0
4324	PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	O1_O5	0.583882420770365	1	0	-5.36757391304348e-06	O1	23	0	1.37676173913043e-05	O5	23	0	8.40004347826087e-06	3	1
4325	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	O1_O5	0.371093369522698	1	0	-2.08759130434783e-06	O1	23	0	2.08759130434783e-06	O5	23	0	0	2	0
4326	PWY-7400: L-arginine biosynthesis IV (archaebacteria)	O1_O5	1	1	0	-5.03352173913044e-06	O1	23	0	1.72315652173913e-05	O5	23	0	1.21980434782609e-05	1	1
4327	PWY-7560: methylerythritol phosphate pathway II	O1_O5	0.422678074170635	1	0	-1.32309130434783e-05	O1	23	0	1.38879565217391e-05	O5	23	0	6.5704347826087e-07	2	1
4328	PWY-7663: gondoate biosynthesis (anaerobic)	O1_O5	1	1	0	1.26820391304348e-05	O1	23	0	8.36197826086956e-06	O5	23	0	2.10440173913043e-05	2	2
4329	PWY-7664: oleate biosynthesis IV (anaerobic)	O1_O5	1	1	0	2.064e-06	O1	23	0	6.95778260869565e-06	O5	23	0	9.02178260869565e-06	1	1
4330	PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	O1_O5	1	1	0	-7.18773913043478e-06	O1	23	0	7.18773913043478e-06	O5	23	0	0	1	0
4331	PWY-841: superpathway of purine nucleotides de novo biosynthesis I	O1_O5	1	1	0	1.04609652173913e-05	O1	23	0	6.67989130434783e-06	O5	23	0	1.71408565217391e-05	2	2
4332	PWY-922: mevalonate pathway I	O1_O5	1	1	0	-9.18991304347826e-07	O1	23	0	9.18991304347826e-07	O5	23	0	0	1	0
4333	PWY0-1061: superpathway of L-alanine biosynthesis	O1_O5	1	1	0	-1.60136086956522e-05	O1	23	0	1.60136086956522e-05	O5	23	0	0	1	0
4334	PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	O1_O5	1	1	0	2.44675217391304e-07	O1	23	0	0	O5	23	0	2.44675217391304e-07	1	0
4335	PWY0-1261: anhydromuropeptides recycling	O1_O5	0.352542137499713	1	0	-2.29506956521739e-05	O1	23	0	3.69706608695652e-05	O5	23	0	1.40199652173913e-05	5	2
4336	PWY0-1296: purine ribonucleosides degradation	O1_O5	0.789268026134281	1	0	-3.22840434782609e-06	O1	23	0	1.17762739130435e-05	O5	23	0	8.54786956521739e-06	2	1
4337	PWY0-1297: superpathway of purine deoxyribonucleosides degradation	O1_O5	0.789268026134281	1	0	-7.86188695652174e-06	O1	23	0	9.76393913043478e-06	O5	23	0	1.90205217391304e-06	2	1
4338	PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	O1_O5	0.583882420770365	1	0	-9.35108260869565e-06	O1	23	0	1.16906043478261e-05	O5	23	0	2.33952173913043e-06	2	2
4339	PWY0-1319: CDP-diacylglycerol biosynthesis II	O1_O5	0.789268026134281	1	0	-2.09579304347826e-05	O1	23	0	2.51408391304348e-05	O5	23	0	4.18290869565217e-06	2	1
4340	PWY0-1415: superpathway of heme biosynthesis from uroporphyrinogen-III	O1_O5	1	1	0	2.75545217391304e-06	O1	23	0	0	O5	23	0	2.75545217391304e-06	1	0
4341	PWY0-1479: tRNA processing	O1_O5	1	1	0	-3.26817391304348e-06	O1	23	0	1.399e-05	O5	23	0	1.07218260869565e-05	1	1
4342	PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	O1_O5	0.29450739368011	1	0	-1.61084e-05	O1	23	0	0.000163615230434783	O5	23	0	0.000147506830434783	11	7
4343	PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	O1_O5	0.0934924836898357	1	0	-3.06248956521739e-05	O1	23	0	3.85824391304348e-05	O5	23	0	7.95754347826087e-06	5	2
4344	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	O1_O5	0.451258974150342	1	3.3142e-05	-3.65787782608696e-05	O1	23	0	0.000139313460869565	O5	23	3.3142e-05	0.000102734682608696	10	12
4345	PWY0-781: aspartate superpathway	O1_O5	1	1	0	-1.59078260869565e-06	O1	23	0	1.27266086956522e-05	O5	23	0	1.11358260869565e-05	1	1
4346	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	O1_O5	1	1	0	-8.67382608695652e-06	O1	23	0	8.67382608695652e-06	O5	23	0	0	1	0
4347	PWY0-862: (5Z)-dodec-5-enoate biosynthesis	O1_O5	1	1	0	-1.64669565217391e-06	O1	23	0	6.84708695652174e-06	O5	23	0	5.20039130434783e-06	1	1
4348	PWY0-881: superpathway of fatty acid biosynthesis I (E. coli)	O1_O5	1	1	0	-1.87339130434783e-06	O1	23	0	1.87339130434783e-06	O5	23	0	0	1	0
4349	PWY3O-19: ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	O1_O5	0.371093369522698	1	0	-7.18149130434783e-07	O1	23	0	7.18149130434783e-07	O5	23	0	0	2	0
4350	PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	O1_O5	1	1	0	4.46507826086957e-06	O1	23	0	1.14566086956522e-06	O5	23	0	5.61073913043478e-06	1	1
4351	PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	O1_O5	1	1	0	4.4646e-06	O1	23	0	1.14566086956522e-06	O5	23	0	5.61026086956522e-06	1	1
4352	PWY66-391: fatty acid &beta;-oxidation VI (peroxisome)	O1_O5	1	1	0	-4.65013043478261e-06	O1	23	0	4.65013043478261e-06	O5	23	0	0	1	0
4353	PWY66-398: TCA cycle III (animals)	O1_O5	1	1	0	1.64028695652174e-06	O1	23	0	0	O5	23	0	1.64028695652174e-06	1	0
4354	PWY66-399: gluconeogenesis III	O1_O5	1	1	0	-3.90826086956522e-06	O1	23	0	1.8666652173913e-05	O5	23	0	1.47583913043478e-05	2	2
4355	PWY66-400: glycolysis VI (metazoan)	O1_O5	1	1	0	2.69736956521739e-07	O1	23	0	0	O5	23	0	2.69736956521739e-07	1	0
4356	PWY66-422: D-galactose degradation V (Leloir pathway)	O1_O5	0.363606971223535	1	0	-2.68022e-05	O1	23	0	0.000149778269565217	O5	23	0	0.000122976069565217	10	8
4357	PWYG-321: mycolate biosynthesis	O1_O5	1	1	0	1.19367347826087e-05	O1	23	0	7.39813043478261e-06	O5	23	0	1.93348652173913e-05	1	2
4358	PYRIDNUCSAL-PWY: NAD salvage pathway I	O1_O5	0.422678074170635	1	0	4.24576782608696e-05	O1	23	0	8.298e-07	O5	23	0	4.32874782608696e-05	1	2
4359	PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	O1_O5	1	1	0	-6.34004347826086e-06	O1	23	0	0.000122514739130435	O5	23	0	0.000116174695652174	5	6
4360	PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	O1_O5	1	1	0	-5.62165217391304e-06	O1	23	0	5.62165217391304e-06	O5	23	0	0	1	0
4361	REDCITCYC: TCA cycle VIII (helicobacter)	O1_O5	1	1	0	9.71926086956522e-07	O1	23	0	0	O5	23	0	9.71926086956522e-07	1	0
4362	RHAMCAT-PWY: L-rhamnose degradation I	O1_O5	1	1	0	-4.7845852173913e-06	O1	23	0	4.84795652173913e-06	O5	23	0	6.33713043478261e-08	1	1
4363	RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	O1_O5	0.833935414088552	1	0	2.80151304347825e-06	O1	23	0	0.000145334169565217	O5	23	0	0.000148135682608696	9	9
4364	SALVADEHYPOX-PWY: adenosine nucleotides degradation II	O1_O5	1	1	0	4.10327391304348e-07	O1	23	0	0	O5	23	0	4.10327391304348e-07	1	0
4365	SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	O1_O5	1	1	0	-1.43051304347826e-06	O1	23	0	4.27377304347826e-05	O5	23	0	4.13072173913043e-05	4	3
4366	SO4ASSIM-PWY: sulfate reduction I (assimilatory)	O1_O5	1	1	0	-1.00422043478261e-05	O1	23	0	1.24168260869565e-05	O5	23	0	2.37462173913043e-06	1	1
4367	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	O1_O5	1	1	0	-5.88186956521739e-06	O1	23	0	1.06787826086957e-05	O5	23	0	4.79691304347826e-06	1	1
4368	TCA-GLYOX-BYPASS: superpathway of glyoxylate bypass and TCA	O1_O5	1	1	0	6.72204347826087e-08	O1	23	0	0	O5	23	0	6.72204347826087e-08	1	0
4369	TCA: TCA cycle I (prokaryotic)	O1_O5	1	1	0	-1.23164782608696e-06	O1	23	0	6.13842173913043e-06	O5	23	0	4.90677391304348e-06	3	2
4370	TEICHOICACID-PWY: teichoic acid (poly-glycerol) biosynthesis	O1_O5	1	1	0	1.35745652173913e-06	O1	23	0	0	O5	23	0	1.35745652173913e-06	1	0
4371	THISYN-PWY: superpathway of thiamin diphosphate biosynthesis I	O1_O5	1	1	0	4.08197391304348e-06	O1	23	0	0	O5	23	0	4.08197391304348e-06	1	0
4372	THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	O1_O5	0.62406453246517	1	0	3.7131147826087e-05	O1	23	0	3.75324956521739e-05	O5	23	0	7.46636434782609e-05	4	5
4373	THRESYN-PWY: superpathway of L-threonine biosynthesis	O1_O5	0.610298655976554	1	0	1.70847739130435e-05	O1	23	0	7.98074826086957e-05	O5	23	0	9.68922565217391e-05	8	5
4374	TRNA-CHARGING-PWY: tRNA charging	O1_O5	0.208412803684149	1	0	-0.000150125347826087	O1	23	0	0.000372113	O5	23	0	0.000221987652173913	9	7
4375	UBISYN-PWY: superpathway of ubiquinol-8 biosynthesis (prokaryotic)	O1_O5	1	1	0	-1.11088260869565e-06	O1	23	0	1.11088260869565e-06	O5	23	0	0	1	0
